customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1528,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.84,386.28,No
CUST-1529,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.95,7260.41,Yes
CUST-1530,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.37,180.71,No
CUST-1531,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.15,344.87,Yes
CUST-1532,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.68,2686.0,Yes
CUST-1533,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.96,141.23,No
CUST-1534,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,75.73,,Yes
CUST-1535,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,110.95,3566.13,Yes
CUST-1536,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,91.4,4375.8,No
CUST-1537,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.33,1903.98,Yes
CUST-1538,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,72.01,1854.2,Yes
CUST-1539,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),100.94,315.53,No
CUST-1540,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.49,2107.87,No
CUST-1541,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.05,114.39,No
CUST-1542,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.59,3399.05,No
CUST-1543,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),112.49,769.46,No
CUST-1544,Male,0,Yes,No,65,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,73.98,4795.12,No
CUST-1545,Female,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,61.74,1851.57,No
CUST-1546,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.43,2933.37,Yes
CUST-1547,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),85.32,439.18,No
CUST-1548,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,65.32,933.05,No
CUST-1549,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.96,785.8,Yes
CUST-1550,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,96.35,3362.51,Yes
CUST-1551,Female,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,93.11,167.22,Yes
CUST-1552,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),69.57,4997.96,No
CUST-1553,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.41,4427.74,No
CUST-1554,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.17,249.24,No
CUST-1555,Female,1,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.78,2935.82,Yes
CUST-1556,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.57,585.72,No
CUST-1557,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.12,473.48,No
CUST-1558,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),102.23,912.4,Yes
CUST-1559,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62.95,1259.35,No
CUST-1560,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.83,1170.42,No
CUST-1561,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.3,320.15,Yes
CUST-1562,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,102.85,2364.28,No
CUST-1563,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,112.68,3146.13,Yes
CUST-1564,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.94,2505.96,No
CUST-1565,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),85.01,104.96,No
CUST-1566,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.21,4762.8,Yes
CUST-1567,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.68,447.54,No
CUST-1568,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.88,695.71,Yes
CUST-1569,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,51.07,288.73,Yes
CUST-1570,Female,0,No,No,15,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.27,797.14,No
CUST-1571,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.18,2573.96,No
CUST-1572,Male,1,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,82.75,894.11,No
CUST-1573,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.46,1136.55,No
CUST-1574,Male,1,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.97,153.86,No
CUST-1575,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),72.91,1107.66,No
CUST-1576,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.62,5431.49,No
CUST-1577,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.95,3040.76,No
CUST-1578,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,108.76,533.86,No
CUST-1579,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.26,938.39,No
CUST-1580,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),59.36,348.31,Yes
CUST-1581,Male,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.48,1101.24,No
CUST-1582,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.19,2939.5,No
CUST-1583,Female,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,70.22,2454.05,No
CUST-1584,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.87,184.69,No
CUST-1585,Male,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.65,4755.33,No
CUST-1586,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),89.66,1886.17,No
CUST-1587,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.98,1081.5,Yes
CUST-1588,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,59.45,939.03,No
CUST-1589,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),98.78,2185.56,Yes
CUST-1590,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.87,1115.12,Yes
CUST-1591,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.94,1456.21,Yes
CUST-1592,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.89,1560.69,Yes
CUST-1593,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.77,105.56,No
CUST-1594,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.39,2515.44,No
CUST-1595,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,58.0,1055.24,No
CUST-1596,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.71,272.94,Yes
CUST-1597,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.39,788.16,No
CUST-1598,Female,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.83,1523.19,No
CUST-1599,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.97,5232.97,No
CUST-1600,Male,1,No,No,11,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.88,571.2,Yes
CUST-1601,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.65,297.02,No
CUST-1602,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.15,1023.33,Yes
CUST-1603,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,61.84,127.25,Yes
CUST-1604,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,48.23,3135.87,No
CUST-1605,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,95.53,364.98,Yes
CUST-1606,Male,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.66,151.93,Yes
CUST-1607,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.78,347.34,Yes
CUST-1608,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),108.97,1218.3,No
CUST-1609,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.73,3131.62,Yes
CUST-1610,Male,1,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.25,463.9,No
CUST-1611,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.95,280.9,No
CUST-1612,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.93,752.87,Yes
CUST-1613,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),94.31,1592.8,No
CUST-1614,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,60.84,184.31,No
CUST-1615,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,106.78,2345.51,Yes
CUST-1616,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),65.94,1320.47,No
CUST-1617,Female,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.15,2485.25,No
CUST-1618,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.54,3863.55,No
CUST-1619,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,68.18,3959.43,No
CUST-1620,Female,1,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.94,,No
CUST-1621,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.2,232.92,No
CUST-1622,Male,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.42,279.52,Yes
CUST-1623,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),74.11,608.1,No
CUST-1624,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.86,6145.47,No
CUST-1625,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),101.16,7265.99,No
CUST-1626,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,67.57,3174.25,No
CUST-1627,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.26,140.02,Yes
CUST-1628,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.54,4733.7,No
CUST-1629,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.41,806.22,No
CUST-1630,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),116.08,0.0,Yes
CUST-1631,Female,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.61,1013.85,No
CUST-1632,Male,1,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.71,51.84,No
CUST-1633,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,93.47,1700.88,No
CUST-1634,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.67,853.88,Yes
CUST-1635,Female,0,No,No,15,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,79.67,1197.27,Yes
CUST-1636,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),89.89,1967.14,Yes
CUST-1637,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.27,4493.4,No
CUST-1638,Female,1,No,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,92.86,2431.28,No
CUST-1639,Female,0,No,Yes,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,72.68,959.02,No
CUST-1640,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),69.93,2868.9,No
CUST-1641,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.48,5497.87,Yes
CUST-1642,Female,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,60.47,164.95,No
CUST-1643,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.14,630.38,No
CUST-1644,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.49,258.95,Yes
CUST-1645,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.76,74.14,No
CUST-1646,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,67.01,1735.39,No
CUST-1647,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,88.56,4168.08,No
CUST-1648,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,67.64,282.84,No
CUST-1649,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.04,2010.87,No
CUST-1650,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),102.05,4698.92,No
CUST-1651,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.13,1794.8,No
CUST-1652,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,114.55,792.35,Yes
CUST-1653,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),52.95,2974.16,No
CUST-1654,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.42,897.88,Yes
CUST-1655,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.49,1874.96,Yes
CUST-1656,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.47,19.96,No
CUST-1657,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.69,41.91,No
CUST-1658,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.42,1028.16,No
CUST-1659,Female,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.32,1197.01,No
CUST-1660,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,106.72,751.63,Yes
CUST-1661,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,56.09,291.5,No
CUST-1662,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,104.1,2718.83,No
CUST-1663,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.47,0.0,No
CUST-1664,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.52,4038.93,Yes
CUST-1665,Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,97.32,82.26,Yes
CUST-1666,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,68.73,357.33,No
CUST-1667,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,49.33,556.45,Yes
CUST-1668,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.86,1009.88,Yes
CUST-1669,Male,1,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.12,817.62,Yes
CUST-1670,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.92,531.08,No
CUST-1671,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.98,4537.56,No
CUST-1672,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,82.9,1973.26,No
CUST-1673,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.37,7.22,No
CUST-1674,Female,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,241.13,No
CUST-1675,Male,1,No,No,49,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),64.41,3160.65,No
CUST-1676,Female,0,No,Yes,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.44,538.58,No
CUST-1677,Female,1,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.96,201.05,No
CUST-1678,Female,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.25,976.59,No
CUST-1679,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.93,1673.94,No
CUST-1680,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,73.65,1457.51,No
CUST-1681,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.28,105.77,Yes
